"date","season","competition","type","name","nation","rank","course.rank","tot.time","course.time","location","elevation","height.diff","max.climb","total.climb","birthday","snow.conditions","snow.temperature","air.temperature","weather.conditions","fails.total","speed","age","home"
"15-12-11","15-16","S","W","NOWAKOWSKA-ZIEMNIAK Weronika","POL",41,33,1292.4,1122.3,"Hochfilzen",1019,31,28,257,"7.7.1986","Hard",-4,0.4,"Sunny",2,6.68270515904838,29.4494292237443,"Aboard"
"15-12-11","15-16","S","W","FENNE Hilde","NOR",42,22,1293.3,1101.8,"Hochfilzen",1019,31,28,257,"12.5.1993","Hard",-4,0.4,"Sunny",3,6.80704302051189,22.5973744292237,"Aboard"
"15-12-11","15-16","S","W","BENDIKA Baiba","LAT",43,77,1293.6,1172.4,"Hochfilzen",1019,31,28,257,"27.6.1991","Hard",-4,0.4,"Sunny",0,6.3971340839304,24.4740867579909,"Aboard"
"15-12-11","15-16","S","W","GREGORIN Teja","SLO",44,49,1293.8,1144.1,"Hochfilzen",1019,31,28,257,"29.6.1980","Hard",-4,0.4,"Sunny",1,6.55537103400053,35.4740867579909,"Aboard"
"15-12-11","15-16","S","W","MAGNUSSON Anna","SWE",45,38,1295.2,1134.1,"Hochfilzen",1019,31,28,257,"31.3.1995","Hard",-4,0.4,"Sunny",1,6.61317344149546,20.7124429223744,"Aboard"
"15-12-11","15-16","S","W","PISAREVA Nadzeya","BLR",46,46,1296,1141.2,"Hochfilzen",1019,31,28,257,"5.7.1988","Hard",-4,0.4,"Sunny",1,6.5720294426919,27.4521689497717,"Aboard"
"15-12-11","15-16","S","W","LANDOVA Jitka","CZE",47,30,1298.6,1119.6,"Hochfilzen",1019,31,28,257,"20.7.1990","Hard",-4,0.4,"Sunny",2,6.69882100750268,25.4110730593607,"Aboard"
"15-12-11","15-16","S","W","TOFALVI Eva","ROU",48,57,1299.7,1151.1,"Hochfilzen",1019,31,28,257,"4.12.1978","Hard",-4,0.4,"Sunny",1,6.51550690643732,37.0438356164384,"Aboard"
"15-12-11","15-16","S","W","HOJNISZ Monika","POL",49,41,1306.4,1135.5,"Hochfilzen",1019,31,28,257,"27.8.1991","Hard",-4,0.4,"Sunny",2,6.60501981505945,24.3069634703196,"Aboard"
"15-12-11","15-16","S","W","BRORSSON Mona","SWE",50,59,1308,1153,"Hochfilzen",1019,31,28,257,"28.3.1990","Hard",-4,0.4,"Sunny",1,6.50477016478751,25.723401826484,"Aboard"
"15-12-11","15-16","S","W","HARTWEGER Fabienne","AUT",51,65,1309.2,1159.9,"Hochfilzen",1019,31,28,257,"29.9.1992","Hard",-4,0.4,"Sunny",1,6.46607466160876,23.213698630137,"Home"
"15-12-11","15-16","S","W","LEHTLA Kadri","EST",52,84,1310.9,1182.6,"Hochfilzen",1019,31,28,257,"3.5.1985","Hard",-4,0.4,"Sunny",0,6.34195839675292,30.6275114155251,"Aboard"
"15-12-11","15-16","S","W","DUNKLEE Susan","USA",53,14,1312.7,1094.1,"Hochfilzen",1019,31,28,257,"13.2.1986","Hard",-4,0.4,"Sunny",4,6.85494927337538,29.8438356164384,"Aboard"
"15-12-11","15-16","S","W","RANSOM Julia","CAN",54,67,1313.6,1160.5,"Hochfilzen",1019,31,28,257,"4.2.1993","Hard",-4,0.4,"Sunny",1,6.46273158121499,22.8630136986301,"Aboard"
"15-12-11","15-16","S","W","HAECKI Lena","SUI",55,32,1315.4,1121.6,"Hochfilzen",1019,31,28,257,"1.7.1995","Hard",-4,0.4,"Sunny",3,6.68687589158345,20.4603881278539,"Aboard"
"15-12-11","15-16","S","W","TANDY Megan","CAN",56,44,1316.2,1141,"Hochfilzen",1019,31,28,257,"10.9.1988","Hard",-4,0.4,"Sunny",2,6.57318141980719,27.2686073059361,"Aboard"
"15-12-11","15-16","S","W","AYMONIER Celia","FRA",57,17,1316.7,1097.9,"Hochfilzen",1019,31,28,257,"5.8.1991","Hard",-4,0.4,"Sunny",3,6.83122324437563,24.3672374429224,"Aboard"
"15-12-11","15-16","S","W","STOYANOVA Desislava","BUL",58,69,1317.9,1162.3,"Hochfilzen",1019,31,28,257,"10.4.1992","Hard",-4,0.4,"Sunny",1,6.45272304912673,23.6850456621005,"Aboard"
"15-12-11","15-16","S","W","HÖGBERG Elisabeth","SWE",59,64,1319.2,1158.5,"Hochfilzen",1019,31,28,257,"7.11.1986","Hard",-4,0.4,"Sunny",1,6.47388864911523,29.1123287671233,"Aboard"
"15-12-11","15-16","S","W","LAUKKANEN Mari","FIN",60,13,1319.7,1092.9,"Hochfilzen",1019,31,28,257,"9.11.1987","Hard",-4,0.4,"Sunny",4,6.86247598133406,28.1068493150685,"Aboard"
"15-12-11","15-16","S","W","YORDANOVA Emiliya","BUL",61,89,1322.1,1203.3,"Hochfilzen",1019,31,28,257,"5.5.1989","Hard",-4,0.4,"Sunny",0,6.232859636001,26.6192922374429,"Aboard"
"15-12-11","15-16","S","W","KRYUKO Iryna","BLR",62,47,1323,1142,"Hochfilzen",1019,31,28,257,"30.7.1991","Hard",-4,0.4,"Sunny",2,6.56742556917688,24.3836757990868,"Aboard"
"15-12-11","15-16","S","W","PERSSON Linn","SWE",63,50,1327.3,1144.3,"Hochfilzen",1019,31,28,257,"27.6.1994","Hard",-4,0.4,"Sunny",2,6.55422529057065,21.4713470319635,"Aboard"
"15-12-11","15-16","S","W","KLIMINA Darya","KAZ",64,54,1327.6,1148.2,"Hochfilzen",1019,31,28,257,"6.9.1989","Hard",-4,0.4,"Sunny",2,6.53196307263543,26.2795662100457,"Aboard"
"15-12-11","15-16","S","W","COOK Annelies","USA",65,53,1328.5,1147.1,"Hochfilzen",1019,31,28,257,"1.8.1984","Hard",-4,0.4,"Sunny",2,6.53822683288292,31.3809360730594,"Aboard"
"15-12-11","15-16","S","W","AKIMOVA Tatiana","RUS",66,51,1328.8,1144.9,"Hochfilzen",1019,31,28,257,"26.10.1990","Hard",-4,0.4,"Sunny",2,6.55079046204909,25.1424657534247,"Aboard"
"15-12-11","15-16","S","W","KISTANOVA Anna","KAZ",67,34,1329.1,1124.1,"Hochfilzen",1019,31,28,257,"26.8.1990","Hard",-4,0.4,"Sunny",3,6.67200427008273,25.309703196347,"Aboard"
"15-12-11","15-16","S","W","POLIAKOVA Terezia","SVK",68,76,1330.9,1172.3,"Hochfilzen",1019,31,28,257,"2.4.1989","Hard",-4,0.4,"Sunny",1,6.39767977480167,26.709703196347,"Aboard"
"15-12-11","15-16","S","W","RASIMOVICIUTE-BRICE Diana","LTU",69,79,1335.6,1176.6,"Hochfilzen",1019,31,28,257,"25.2.1984","Hard",-4,0.4,"Sunny",1,6.37429882712902,31.813698630137,"Aboard"
"15-12-11","15-16","S","W","MUN Ji-Hee","KOR",70,93,1335.7,1212.7,"Hochfilzen",1019,31,28,257,"2.8.1988","Hard",-4,0.4,"Sunny",0,6.18454687886534,27.3754566210046,"Aboard"
"15-12-11","15-16","S","W","OLSBU Marte","NOR",71,43,1336,1139,"Hochfilzen",1019,31,28,257,"7.12.1990","Hard",-4,0.4,"Sunny",3,6.58472344161545,25.027397260274,"Aboard"
"15-12-11","15-16","S","W","INNERHOFER Katharina","AUT",72,85,1337.3,1188.1,"Hochfilzen",1019,31,28,257,"17.1.1991","Hard",-4,0.4,"Sunny",1,6.3125999494992,24.9150684931507,"Home"
"15-12-11","15-16","S","W","SANFILIPPO Federica","ITA",73,19,1337.9,1098.4,"Hochfilzen",1019,31,28,257,"24.10.1990","Hard",-4,0.4,"Sunny",4,6.82811361981063,25.1479452054795,"Aboard"
"15-12-11","15-16","S","W","KINNUNEN Nastassia","BLR",74,45,1338.5,1141.1,"Hochfilzen",1019,31,28,257,"1.3.1985","Hard",-4,0.4,"Sunny",2,6.57260538077294,30.8,"Aboard"
"15-12-11","15-16","S","W","ERZEN Anja","SLO",75,55,1339.1,1149,"Hochfilzen",1019,31,28,257,"26.10.1992","Hard",-4,0.4,"Sunny",2,6.52741514360313,23.1397260273973,"Aboard"
"15-12-11","15-16","S","W","MITORAJ Kinga","POL",76,73,1340,1166.8,"Hochfilzen",1019,31,28,257,"10.4.1995","Hard",-4,0.4,"Sunny",2,6.4278368186493,20.6850456621005,"Aboard"
"15-12-11","15-16","S","W","VISHNEVSKAYA Galina","KAZ",77,52,1342.3,1146.7,"Hochfilzen",1019,31,28,257,"10.2.1994","Hard",-4,0.4,"Sunny",3,6.54050754338537,21.8465753424658,"Aboard"
"15-12-11","15-16","S","W","GASPARIN Aita","SUI",78,56,1346.1,1149.1,"Hochfilzen",1019,31,28,257,"9.2.1994","Hard",-4,0.4,"Sunny",3,6.52684709772866,21.8493150684932,"Aboard"
"15-12-11","15-16","S","W","ZHANG Yan","CHN",79,70,1347.6,1162.9,"Hochfilzen",1019,31,28,257,"10.5.1992","Hard",-4,0.4,"Sunny",2,6.44939375698684,23.6028538812785,"Aboard"
"15-12-11","15-16","S","W","PISCORAN Luminita","ROU",80,80,1350.9,1177.4,"Hochfilzen",1019,31,28,257,"14.3.1988","Hard",-4,0.4,"Sunny",2,6.36996772549686,27.7616438356164,"Aboard"
"15-12-11","15-16","S","W","VARCIN Coline","FRA",81,78,1356.9,1174.6,"Hochfilzen",1019,31,28,257,"28.1.1993","Hard",-4,0.4,"Sunny",2,6.38515239230376,22.8821917808219,"Aboard"
"15-12-11","15-16","S","W","ZDOUC Dunja","AUT",82,87,1359.5,1196.1,"Hochfilzen",1019,31,28,257,"3.1.1994","Hard",-4,0.4,"Sunny",2,6.27037873087535,21.9506849315068,"Home"
"15-12-11","15-16","S","W","EGAN Clare","USA",83,81,1360.5,1177.6,"Hochfilzen",1019,31,28,257,"19.11.1987","Hard",-4,0.4,"Sunny",2,6.36888586956522,28.0794520547945,"Aboard"
"15-12-11","15-16","S","W","FIALKOVA Paulina","SVK",84,40,1361.7,1135,"Hochfilzen",1019,31,28,257,"25.10.1992","Hard",-4,0.4,"Sunny",4,6.6079295154185,23.1424657534247,"Aboard"
"15-12-11","15-16","S","W","MALI Andreja","SLO",85,86,1365.5,1190,"Hochfilzen",1019,31,28,257,"17.11.1977","Hard",-4,0.4,"Sunny",2,6.30252100840336,38.0904109589041,"Aboard"
"15-12-11","15-16","S","W","ILCHENKO Kristina","BLR",86,61,1368.2,1156.6,"Hochfilzen",1019,31,28,257,"17.7.1993","Hard",-4,0.4,"Sunny",3,6.48452360366592,22.4165525114155,"Aboard"
"15-12-11","15-16","S","W","SILTAKORPI Annukka","FIN",87,88,1368.9,1202.9,"Hochfilzen",1019,31,28,257,"15.1.1983","Hard",-4,0.4,"Sunny",1,6.23493224706958,32.9260273972603,"Aboard"
"15-12-11","15-16","S","W","TANG Jialin","CHN",88,75,1371.8,1170.9,"Hochfilzen",1019,31,28,257,"5.11.1991","Hard",-4,0.4,"Sunny",3,6.40532923392262,24.1150684931507,"Aboard"
"15-12-11","15-16","S","W","POJE Urska","SLO",89,94,1374.9,1220.2,"Hochfilzen",1019,31,28,257,"10.5.1997","Hard",-4,0.4,"Sunny",1,6.14653335518767,18.6001141552511,"Aboard"
"15-12-11","15-16","S","W","LIGHTFOOT Amanda","GBR",90,66,1379.7,1160.1,"Hochfilzen",1019,31,28,257,"30.1.1987","Hard",-4,0.4,"Sunny",4,6.46495991724851,28.8821917808219,"Aboard"
"15-12-11","15-16","S","W","GONTIER Nicole","ITA",91,62,1384.3,1157.1,"Hochfilzen",1019,31,28,257,"17.11.1991","Hard",-4,0.4,"Sunny",4,6.48172154524242,24.0821917808219,"Aboard"
"15-12-11","15-16","S","W","TALIHAERM Johanna","EST",92,60,1385,1156.2,"Hochfilzen",1019,31,28,257,"27.6.1993","Hard",-4,0.4,"Sunny",3,6.48676699532953,22.4713470319635,"Aboard"
"15-12-11","15-16","S","W","CHRAPANOVA Martina","SVK",93,82,1394.1,1178.8,"Hochfilzen",1019,31,28,257,"14.12.1989","Hard",-4,0.4,"Sunny",3,6.36240244316254,26.0082191780822,"Aboard"
"15-12-11","15-16","S","W","FORIKA Reka","ROU",94,92,1396.5,1210.6,"Hochfilzen",1019,31,28,257,"29.3.1989","Hard",-4,0.4,"Sunny",2,6.19527507021312,26.7206621004566,"Aboard"
"15-12-11","15-16","S","W","TANAKA Yurie","JPN",95,71,1399.9,1163.1,"Hochfilzen",1019,31,28,257,"6.1.1989","Hard",-4,0.4,"Sunny",3,6.44828475625484,26.9452054794521,"Aboard"
"15-12-11","15-16","S","W","KOCERGINA Natalija","LTU",96,83,1404.2,1182,"Hochfilzen",1019,31,28,257,"17.4.1985","Hard",-4,0.4,"Sunny",3,6.34517766497462,30.6713470319635,"Aboard"
"15-12-11","15-16","S","W","PAULAUSKAITE Natalija","LTU",97,91,1404.8,1210,"Hochfilzen",1019,31,28,257,"27.9.1991","Hard",-4,0.4,"Sunny",2,6.19834710743802,24.2220319634703,"Aboard"
"15-12-11","15-16","S","W","POPOVA Stefani","BUL",98,96,1408.1,1233.1,"Hochfilzen",1019,31,28,257,"12.2.1993","Hard",-4,0.4,"Sunny",2,6.08223177357879,22.841095890411,"Aboard"
"15-12-11","15-16","S","W","DREISSIGACKER Hannah","USA",99,65,1423,1159.9,"Hochfilzen",1019,31,28,257,"2.12.1986","Hard",-4,0.4,"Sunny",5,6.46607466160876,29.0438356164384,"Aboard"
"15-12-11","15-16","S","W","SZOECS Emoeke","HUN",100,90,1426.9,1205.9,"Hochfilzen",1019,31,28,257,"20.10.1985","Hard",-4,0.4,"Sunny",3,6.21942117920226,30.1616438356164,"Aboard"
"15-12-11","15-16","S","W","LUNDER Emma","CAN",101,74,1432.3,1169.6,"Hochfilzen",1019,31,28,257,"2.9.1991","Hard",-4,0.4,"Sunny",5,6.4124487004104,24.2905251141553,"Aboard"
"15-12-11","15-16","S","W","SCHWAIGER Julia","AUT",102,98,1436.3,1250.4,"Hochfilzen",1019,31,28,257,"21.1.1996","Hard",-4,0.4,"Sunny",2,5.99808061420345,19.9013698630137,"Home"
"15-12-11","15-16","S","W","MEINEN Susanna","SUI",103,72,1452.8,1166.6,"Hochfilzen",1019,31,28,257,"17.5.1976","Hard",-4,0.4,"Sunny",5,6.42893879650266,39.5945205479452,"Aboard"
"15-12-11","15-16","S","W","KARISIK Tanja","BIH",104,86,1455.1,1190,"Hochfilzen",1019,31,28,257,"23.7.1991","Hard",-4,0.4,"Sunny",4,6.30252100840336,24.4028538812785,"Aboard"
"15-12-11","15-16","S","W","MARKKANEN Sanna","FIN",105,95,1482.7,1223.7,"Hochfilzen",1019,31,28,257,"14.4.1990","Hard",-4,0.4,"Sunny",4,6.12895317479774,25.6768264840183,"Aboard"
"15-12-11","15-16","S","W","KIM Seon-Su","KOR",106,97,1488.9,1247.8,"Hochfilzen",1019,31,28,257,"3.6.1989","Hard",-4,0.4,"Sunny",4,6.01057861836833,26.5398401826484,"Aboard"
"16-2-11","15-16","S","W","KOUKALOVA Gabriela","CZE",1,5,1202.2,1080.1,"Presque Isle",265,24,19,240,"1.11.1989","Packed",-2,-6.7,"Partly Cloudy",0,6.94380149986112,26.2958904109589,"Aboard"
"16-2-11","15-16","S","W","DUNKLEE Susan","USA",2,12,1220,1096.8,"Presque Isle",265,24,19,240,"13.2.1986","Packed",-2,-6.7,"Partly Cloudy",0,6.83807439824945,30.013698630137,"Home"
"16-2-11","15-16","S","W","GUZIK Krystyna","POL",3,15,1221.3,1105.1,"Presque Isle",265,24,19,240,"16.8.1983","Packed",-2,-6.7,"Partly Cloudy",0,6.78671613428649,32.5124429223744,"Aboard"
"16-2-11","15-16","S","W","DORIN HABERT Marie","FRA",4,3,1222.7,1070.6,"Presque Isle",265,24,19,240,"19.6.1986","Packed",-2,-6.7,"Partly Cloudy",1,7.00541752288436,29.6686073059361,"Aboard"
"16-2-11","15-16","S","W","MÄKÄRÄINEN Kaisa","FIN",5,4,1226.7,1071.3,"Presque Isle",265,24,19,240,"11.1.1983","Packed",-2,-6.7,"Partly Cloudy",1,7.0008401008121,33.1068493150685,"Aboard"
"16-2-11","15-16","S","W","GASPARIN Selina","SUI",6,9,1240.2,1091,"Presque Isle",265,24,19,240,"3.4.1984","Packed",-2,-6.7,"Partly Cloudy",1,6.87442713107241,31.8795662100457,"Aboard"
"16-2-11","15-16","S","W","WIERER Dorothea","ITA",7,6,1241.5,1081.6,"Presque Isle",265,24,19,240,"3.4.1990","Packed",-2,-6.7,"Partly Cloudy",2,6.93417159763314,25.8768264840183,"Aboard"
"16-2-11","15-16","S","W","BESCOND Anais","FRA",8,11,1242.7,1094.6,"Presque Isle",265,24,19,240,"15.5.1987","Packed",-2,-6.7,"Partly Cloudy",1,6.8518180157135,28.764497716895,"Aboard"
"16-2-11","15-16","S","W","NICOLAISEN Kaia Woeien","NOR",9,30,1243.7,1128.2,"Presque Isle",265,24,19,240,"23.11.1990","Packed",-2,-6.7,"Partly Cloudy",0,6.64775748980677,25.2356164383562,"Aboard"
"16-2-11","15-16","S","W","VITKOVA Veronika","CZE",10,13,1247,1097.5,"Presque Isle",265,24,19,240,"9.12.1988","Packed",-2,-6.7,"Partly Cloudy",1,6.83371298405467,27.1917808219178,"Aboard"
"16-2-11","15-16","S","W","AYMONIER Celia","FRA",11,1,1256.9,1068.2,"Presque Isle",265,24,19,240,"5.8.1991","Packed",-2,-6.7,"Partly Cloudy",2,7.02115708668789,24.537100456621,"Aboard"
"16-2-11","15-16","S","W","YURLOVA-PERCHT Ekaterina","RUS",12,17,1260.2,1116.6,"Presque Isle",265,24,19,240,"23.2.1985","Packed",-2,-6.7,"Partly Cloudy",1,6.71681891456206,30.986301369863,"Aboard"
"16-2-11","15-16","S","W","KRYUKO Iryna","BLR",13,31,1261.6,1128.4,"Presque Isle",265,24,19,240,"30.7.1991","Packed",-2,-6.7,"Partly Cloudy",0,6.64657922722439,24.5535388127854,"Aboard"
"16-2-11","15-16","S","W","PIDHRUSHNA Olena","UKR",14,10,1265,1092.3,"Presque Isle",265,24,19,240,"9.1.1987","Packed",-2,-6.7,"Partly Cloudy",2,6.8662455369404,29.1095890410959,"Aboard"
"16-2-11","15-16","S","W","BENDIKA Baiba","LAT",15,34,1267.1,1132.7,"Presque Isle",265,24,19,240,"27.6.1991","Packed",-2,-6.7,"Partly Cloudy",0,6.6213472234484,24.6439497716895,"Aboard"
"16-2-11","15-16","S","W","PODCHUFAROVA Olga","RUS",16,50,1268.3,1152,"Presque Isle",265,24,19,240,"5.8.1992","Packed",-2,-6.7,"Partly Cloudy",0,6.51041666666667,23.5343607305936,"Aboard"
"16-2-11","15-16","S","W","GWIZDON Magdalena","POL",17,23,1271.5,1119.7,"Presque Isle",265,24,19,240,"4.8.1979","Packed",-2,-6.7,"Partly Cloudy",1,6.69822273823346,36.5479452054795,"Aboard"
"16-2-11","15-16","S","W","VISHNEVSKAYA Galina","KAZ",18,16,1275.1,1116,"Presque Isle",265,24,19,240,"10.2.1994","Packed",-2,-6.7,"Partly Cloudy",1,6.72043010752688,22.0164383561644,"Aboard"
"16-2-11","15-16","S","W","CHARVATOVA Lucie","CZE",19,7,1283.8,1082.9,"Presque Isle",265,24,19,240,"1.2.1993","Packed",-2,-6.7,"Partly Cloudy",3,6.92584726198172,23.041095890411,"Aboard"
"16-2-11","15-16","S","W","KUMMER Luise","GER",20,46,1285.9,1149.7,"Presque Isle",265,24,19,240,"29.6.1993","Packed",-2,-6.7,"Partly Cloudy",1,6.52344089762547,22.6357305936073,"Aboard"
"16-2-11","15-16","S","W","GREGORIN Teja","SLO",21,41,1286.4,1142.9,"Presque Isle",265,24,19,240,"29.6.1980","Packed",-2,-6.7,"Partly Cloudy",1,6.56225391547817,35.6439497716895,"Aboard"
"16-2-11","15-16","S","W","GOESSNER Miriam","GER",22,2,1290.4,1068.5,"Presque Isle",265,24,19,240,"21.6.1990","Packed",-2,-6.7,"Partly Cloudy",4,7.01918577445016,25.6603881278539,"Aboard"
"16-2-11","15-16","S","W","ANDERSSON Ingela","SWE",23,45,1290.6,1148.8,"Presque Isle",265,24,19,240,"16.7.1991","Packed",-2,-6.7,"Partly Cloudy",1,6.52855153203343,24.5918949771689,"Aboard"
"16-2-11","15-16","S","W","KINNUNEN Nastassia","BLR",24,19,1291.6,1118.5,"Presque Isle",265,24,19,240,"1.3.1985","Packed",-2,-6.7,"Partly Cloudy",2,6.70540902995083,30.9698630136986,"Aboard"
"16-2-11","15-16","S","W","PUSKARCIKOVA Eva","CZE",25,21,1294.3,1119,"Presque Isle",265,24,19,240,"3.1.1991","Packed",-2,-6.7,"Partly Cloudy",2,6.70241286863271,25.1232876712329,"Aboard"
"16-2-11","15-16","S","W","BURDYGA Natalya","UKR",26,42,1294.4,1143.5,"Presque Isle",265,24,19,240,"26.10.1983","Packed",-2,-6.7,"Partly Cloudy",1,6.55881066899869,32.3178082191781,"Aboard"
"16-2-11","15-16","S","W","DREISSIGACKER Hannah","USA",27,43,1295.9,1145.8,"Presque Isle",265,24,19,240,"2.12.1986","Packed",-2,-6.7,"Partly Cloudy",1,6.54564496421714,29.213698630137,"Home"
"16-2-11","15-16","S","W","HAUSER Lisa Theresa","AUT",28,55,1296.1,1159.6,"Presque Isle",265,24,19,240,"16.12.1993","Packed",-2,-6.7,"Partly Cloudy",1,6.46774749913763,22.1698630136986,"Aboard"
"16-2-11","15-16","S","W","OBERHOFER Karin","ITA",29,14,1296.8,1102.1,"Presque Isle",265,24,19,240,"3.11.1985","Packed",-2,-6.7,"Partly Cloudy",3,6.80519009164323,30.2931506849315,"Aboard"
"16-2-11","15-16","S","W","BRORSSON Mona","SWE",30,38,1297.2,1140.3,"Presque Isle",265,24,19,240,"28.3.1990","Packed",-2,-6.7,"Partly Cloudy",1,6.5772165219679,25.8932648401826,"Aboard"
"16-2-11","15-16","S","W","BRAISAZ Justine","FRA",31,8,1297.4,1088.4,"Presque Isle",265,24,19,240,"4.7.1996","Packed",-2,-6.7,"Partly Cloudy",3,6.89084895259096,19.6192922374429,"Aboard"
"16-2-11","15-16","S","W","EGAN Clare","USA",32,26,1300.7,1126.2,"Presque Isle",265,24,19,240,"19.11.1987","Packed",-2,-6.7,"Partly Cloudy",1,6.6595631326585,28.2493150684931,"Home"
"16-2-11","15-16","S","W","VARVYNETS Iryna","UKR",33,48,1301,1150.4,"Presque Isle",265,24,19,240,"4.7.1992","Packed",-2,-6.7,"Partly Cloudy",1,6.51947148817802,23.6220319634703,"Aboard"
"16-2-11","15-16","S","W","SANFILIPPO Federica","ITA",34,31,1305,1128.4,"Presque Isle",265,24,19,240,"24.10.1990","Packed",-2,-6.7,"Partly Cloudy",2,6.64657922722439,25.3178082191781,"Aboard"
"16-2-11","15-16","S","W","TALIHAERM Johanna","EST",35,63,1308.4,1176.5,"Presque Isle",265,24,19,240,"27.6.1993","Packed",-2,-6.7,"Partly Cloudy",0,6.37484062898428,22.6412100456621,"Aboard"
"16-2-11","15-16","S","W","PREUSS Franziska","GER",36,27,1309.5,1126.3,"Presque Isle",265,24,19,240,"11.3.1994","Packed",-2,-6.7,"Partly Cloudy",2,6.65897185474563,21.9369863013699,"Aboard"
"16-2-11","15-16","S","W","AKIMOVA Tatiana","RUS",37,36,1310.3,1136,"Presque Isle",265,24,19,240,"26.10.1990","Packed",-2,-6.7,"Partly Cloudy",2,6.60211267605634,25.3123287671233,"Aboard"
"16-2-11","15-16","S","W","KISTANOVA Anna","KAZ",38,22,1311.1,1119.6,"Presque Isle",265,24,19,240,"26.8.1990","Packed",-2,-6.7,"Partly Cloudy",2,6.69882100750268,25.4795662100457,"Aboard"
"16-2-11","15-16","S","W","SHUMILOVA Ekaterina","RUS",39,35,1313.1,1132.8,"Presque Isle",265,24,19,240,"25.10.1986","Packed",-2,-6.7,"Partly Cloudy",2,6.62076271186441,29.3178082191781,"Aboard"
"16-2-11","15-16","S","W","VIROLAYNEN Daria","RUS",40,29,1320.5,1128.1,"Presque Isle",265,24,19,240,"24.1.1989","Packed",-2,-6.7,"Partly Cloudy",3,6.64834677776793,27.0657534246575,"Aboard"
"16-2-11","15-16","S","W","DZHIMA Yuliia","UKR",41,28,1322.1,1127.5,"Presque Isle",265,24,19,240,"19.9.1990","Packed",-2,-6.7,"Partly Cloudy",3,6.65188470066519,25.4138127853881,"Aboard"
"16-2-11","15-16","S","W","KOCHER Zina","CAN",42,20,1324.2,1118.8,"Presque Isle",265,24,19,240,"5.12.1982","Packed",-2,-6.7,"Partly Cloudy",3,6.70361101179836,33.2082191780822,"Aboard"
"16-2-11","15-16","S","W","TACHIZAKI Fuyuko","JPN",43,24,1324.6,1122.8,"Presque Isle",265,24,19,240,"13.1.1989","Packed",-2,-6.7,"Partly Cloudy",3,6.6797292483078,27.0958904109589,"Aboard"
"16-2-11","15-16","S","W","MALI Andreja","SLO",44,62,1325.3,1173.4,"Presque Isle",265,24,19,240,"17.11.1977","Packed",-2,-6.7,"Partly Cloudy",1,6.39168229077893,38.2602739726027,"Aboard"
"16-2-11","15-16","S","W","RAIKOVA Alina","KAZ",45,54,1328.7,1158.3,"Presque Isle",265,24,19,240,"14.8.1991","Packed",-2,-6.7,"Partly Cloudy",2,6.47500647500648,24.5124429223744,"Aboard"
"16-2-11","15-16","S","W","VITTOZZI Lisa","ITA",46,33,1329.2,1132.4,"Presque Isle",265,24,19,240,"4.2.1995","Packed",-2,-6.7,"Partly Cloudy",3,6.62310137760509,21.0328767123288,"Aboard"
"16-2-11","15-16","S","W","GASPARIN Aita","SUI",47,66,1332,1182.7,"Presque Isle",265,24,19,240,"9.2.1994","Packed",-2,-6.7,"Partly Cloudy",1,6.3414221696119,22.0191780821918,"Aboard"
"16-2-11","15-16","S","W","NILSSON Emma","SWE",48,59,1334.5,1166.4,"Presque Isle",265,24,19,240,"18.11.1993","Packed",-2,-6.7,"Partly Cloudy",1,6.43004115226337,22.2465753424658,"Aboard"
"16-2-11","15-16","S","W","BONDAR Iana","UKR",49,18,1337.3,1118,"Presque Isle",265,24,19,240,"19.2.1991","Packed",-2,-6.7,"Partly Cloudy",4,6.70840787119857,24.9945205479452,"Aboard"
"16-2-11","15-16","S","W","CHEVALIER Anais","FRA",50,27,1337.4,1126.3,"Presque Isle",265,24,19,240,"12.2.1993","Packed",-2,-6.7,"Partly Cloudy",3,6.65897185474563,23.0109589041096,"Aboard"
"16-2-11","15-16","S","W","GEREKOVA Jana","SVK",51,58,1339.5,1163.5,"Presque Isle",265,24,19,240,"27.11.1984","Packed",-2,-6.7,"Partly Cloudy",2,6.44606789858187,31.227397260274,"Aboard"
"16-2-11","15-16","S","W","ZDOUC Dunja","AUT",52,74,1342.1,1194.3,"Presque Isle",265,24,19,240,"3.1.1994","Packed",-2,-6.7,"Partly Cloudy",1,6.27982918864607,22.1205479452055,"Aboard"
"16-2-11","15-16","S","W","NOWAKOWSKA-ZIEMNIAK Weronika","POL",52,37,1342.1,1138.8,"Presque Isle",265,24,19,240,"7.7.1986","Packed",-2,-6.7,"Partly Cloudy",3,6.58587987355111,29.6192922374429,"Aboard"
"16-2-11","15-16","S","W","RIEDER Christina","AUT",54,77,1344.8,1203.6,"Presque Isle",265,24,19,240,"29.12.1993","Packed",-2,-6.7,"Partly Cloudy",1,6.23130608175474,22.1342465753425,"Aboard"
"16-2-11","15-16","S","W","HORCHLER Karolin","GER",55,49,1345.4,1151.3,"Presque Isle",265,24,19,240,"9.5.1989","Packed",-2,-6.7,"Partly Cloudy",2,6.51437505428646,26.778196347032,"Aboard"
"16-2-11","15-16","S","W","ILCHENKO Kristina","BLR",56,39,1345.6,1142.2,"Presque Isle",265,24,19,240,"17.7.1993","Packed",-2,-6.7,"Partly Cloudy",3,6.56627560847487,22.5864155251142,"Aboard"
